Frequency(Hz),Current_Fault,P2306001,P2306003,Eng Unit,P2305002,AMEC
2.91E+07,2.29689051,2.522796689,2.540694726,2.52E+00,2.56E+00,2.54E+00
2.91E+07,2.296859523,2.522904154,2.540736997,2.52E+00,2.56E+00,2.54E+00
2.91E+07,2.296767738,2.523021333,2.540793196,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296731366,2.523129507,2.540802915,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296674867,2.523240563,2.540877942,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296606254,2.52330194,2.540965284,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296556654,2.523434589,2.54093587,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296503922,2.523567241,2.54104407,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296432569,2.52364783,2.541042902,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296393591,2.523766313,2.541111613,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296339189,2.523848191,2.541138161,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296286749,2.523968945,2.541231695,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296232217,2.524083544,2.541287699,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296172114,2.524184838,2.541304984,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296095322,2.524242816,2.541353439,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.296065052,2.524357862,2.541434256,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.29599056,2.524482135,2.541441749,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295944805,2.524580336,2.541502012,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295884798,2.524676063,2.541505894,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295823549,2.52479255,2.541583602,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295753523,2.52485618,2.541618841,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295692108,2.524993795,2.541661892,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295646145,2.525102163,2.541693781,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.29559979,2.525156315,2.541795818,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295552461,2.525267868,2.541780907,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295485733,2.525390222,2.54182999,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295431432,2.525478004,2.541890292,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295386054,2.525551492,2.541912742,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295320409,2.525649598,2.54198536,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295269986,2.525744992,2.542000347,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295210493,2.525840388,2.542074811,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.29512984,2.525935891,2.542063265,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295085978,2.526011513,2.542153479,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.295036435,2.526161478,2.542159357,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294974998,2.526188796,2.542228014,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294913499,2.526341216,2.542267274,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294853944,2.526399827,2.542275009,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294815222,2.526531604,2.542351338,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294718711,2.526597612,2.542398888,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294678467,2.526661621,2.54242133,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294635025,2.526779935,2.542482095,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294585677,2.526874759,2.542486744,2.52E+00,2.56E+00,2.54E+00
2.92E+07,2.294506539,2.526918269,2.542553266,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.294466728,2.527023381,2.542572739,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.294392421,2.527130631,2.542617582,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.29432259,2.527206493,2.542665421,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.294299429,2.527284019,2.54266412,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.294202586,2.527367794,2.542730723,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.294141333,2.527453562,2.542817262,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.294106425,2.527579667,2.542817197,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.29401583,2.527652118,2.542826595,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293971002,2.527715784,2.542831293,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293890863,2.527832905,2.542893031,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293871669,2.52787359,2.542948363,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293800258,2.527953292,2.542962217,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293745018,2.528078492,2.543074613,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293663453,2.528125891,2.543054475,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293620864,2.528227019,2.5430707,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293565858,2.528322541,2.543079063,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293502523,2.528397033,2.543155656,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293454905,2.528488813,2.543180167,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293387454,2.528548944,2.543215849,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293334311,2.528668005,2.5432611,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293251658,2.528676905,2.543279867,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293209299,2.528794164,2.543306602,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293143867,2.528831274,2.543342427,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.29308554,2.528951525,2.543358181,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.293010836,2.529051813,2.543432967,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292970064,2.529148206,2.54348791,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292921374,2.52918206,2.54345133,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292846941,2.529232142,2.543484443,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292787746,2.529347519,2.543509846,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292715671,2.529419746,2.543571313,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292681679,2.529473772,2.543577515,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292594402,2.529553196,2.543639457,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.2925623,2.529640499,2.543636438,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292468932,2.529705586,2.543720748,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292432281,2.529803749,2.543682892,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292350637,2.529874618,2.543733877,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292308462,2.529918237,2.543772058,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292251663,2.530026311,2.543754469,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292190263,2.530087615,2.543791942,2.52E+00,2.56E+00,2.54E+00
2.93E+07,2.292099533,2.530172224,2.543855816,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.292056186,2.530202912,2.543888649,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291998858,2.530328752,2.543895584,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291926489,2.530351489,2.543940574,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.29187536,2.530431925,2.543974925,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291813785,2.530480313,2.543987294,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291745152,2.530557874,2.544038866,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291692521,2.530627766,2.544028872,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291643022,2.530670309,2.544096192,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291585861,2.530788723,2.544085477,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291491407,2.530875067,2.544127807,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291437527,2.530925404,2.544181049,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291380211,2.530971311,2.544176487,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291325992,2.53103123,2.544223105,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291247492,2.53108259,2.54425796,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291206018,2.531194887,2.5442705,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291128678,2.531249023,2.544283798,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291067709,2.531311164,2.544306639,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.291026293,2.531352995,2.54434748,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290942956,2.531452748,2.544352666,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290886635,2.531508929,2.544407803,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290809141,2.531599775,2.544396749,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290770922,2.531615974,2.544418836,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290703715,2.531689202,2.544466663,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290628476,2.531762394,2.544483637,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290562967,2.531832822,2.544531643,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290527808,2.531892394,2.544518275,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290447388,2.531947473,2.544488472,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290374009,2.532013163,2.544561555,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290312558,2.532073033,2.544552622,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290267637,2.532126839,2.54457567,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290208257,2.532177516,2.544643784,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.29013212,2.532227854,2.544702473,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290061096,2.532309347,2.544661613,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.290018054,2.532349003,2.54466314,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.289962749,2.532427264,2.544741827,2.52E+00,2.56E+00,2.54E+00
2.94E+07,2.289877415,2.532481017,2.544722247,2.53E+00,2.56E+00,2.54E+00
2.94E+07,2.28980299,2.53255539,2.544728409,2.53E+00,2.56E+00,2.54E+00
2.94E+07,2.289755736,2.532589915,2.544765554,2.53E+00,2.56E+00,2.54E+00
2.94E+07,2.289693635,2.532644985,2.54480787,2.53E+00,2.56E+00,2.54E+00
2.94E+07,2.289623138,2.53270013,2.544807514,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289582112,2.532775296,2.544836729,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289505691,2.532845349,2.544861724,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289427571,2.532878344,2.544864324,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.28937818,2.532941849,2.544900503,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289315617,2.53299113,2.54491324,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289260844,2.533065008,2.544915424,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289185624,2.53306107,2.544974971,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289132261,2.533150828,2.54497835,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289063497,2.533213196,2.544967004,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.289008305,2.533258008,2.54500475,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.28892463,2.533292079,2.5450332,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288860427,2.533381174,2.545049557,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288788972,2.533429444,2.5450252,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288721245,2.533486528,2.545071614,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288661545,2.533529221,2.545118147,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288604374,2.533610807,2.545094572,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288530562,2.533641451,2.545124104,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288487419,2.533693107,2.54514621,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288431432,2.533717129,2.545157085,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288329268,2.533771011,2.5451782,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288286792,2.533833027,2.545187215,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288245197,2.53389649,2.54523081,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288155908,2.533879458,2.54522401,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288081911,2.533986036,2.54519167,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.288018681,2.53399817,2.545324199,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287952228,2.53405955,2.545285132,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287902159,2.53412209,2.545263266,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287849038,2.534177632,2.545271234,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287768772,2.534194221,2.54531138,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287702066,2.5342749,2.54531072,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287640503,2.534291291,2.54534399,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287567036,2.534389786,2.545356501,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287497743,2.534416964,2.545353013,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287422244,2.534462295,2.545429963,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287396226,2.534506519,2.545406177,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287294663,2.534516106,2.545418754,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287248338,2.534552639,2.545452199,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287175371,2.534642788,2.545408754,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.287099296,2.534660413,2.545458201,2.53E+00,2.56E+00,2.54E+00
2.95E+07,2.28705878,2.53471264,2.545426118,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286995683,2.534784268,2.545474624,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286895017,2.534825791,2.545468834,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286830525,2.534879622,2.545487213,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286775803,2.534906336,2.545480168,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286714778,2.534887832,2.545534719,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286658659,2.534968913,2.545518168,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286578035,2.535033121,2.545529021,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286536691,2.535049065,2.54554177,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286446247,2.535097767,2.545557494,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286390516,2.535121971,2.545556755,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286323605,2.535158346,2.545558841,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286244761,2.535201926,2.545598031,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286182037,2.535255435,2.54560576,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286124687,2.535275311,2.54560396,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.286049919,2.535369366,2.545602558,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285998141,2.535333695,2.545619923,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285904873,2.535399376,2.545643834,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285849176,2.535444123,2.545669501,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.28578317,2.535490187,2.545654222,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285716167,2.535534982,2.545666519,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285656991,2.535547324,2.54561702,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285600777,2.535581942,2.545665942,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285511672,2.535639192,2.545709258,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285431931,2.53569929,2.545708279,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285382873,2.535707605,2.545685553,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285324797,2.535731409,2.545706862,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285273176,2.535782138,2.54571309,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285175128,2.535808227,2.545727356,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285120686,2.535863109,2.545674516,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.285019121,2.535889611,2.545733667,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284962182,2.535894845,2.545737343,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284911576,2.535945785,2.545758937,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284858773,2.536019061,2.545757222,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284800095,2.536010971,2.545753404,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284709984,2.536043581,2.545757882,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284647849,2.536068116,2.545791428,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284559451,2.536153601,2.545763201,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284520426,2.536120547,2.545747585,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284452939,2.536203065,2.545838718,2.53E+00,2.56E+00,2.54E+00
2.96E+07,2.284365935,2.536237263,2.545785441,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.2843063,2.536279371,2.545786611,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.284240583,2.536299982,2.545778194,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.284159328,2.536329865,2.545804071,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.284093213,2.536351216,2.545797262,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.284045294,2.536364334,2.545817198,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283949176,2.536434404,2.54583767,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283900058,2.536435254,2.545801125,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283837503,2.536442396,2.545819631,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283761111,2.536465288,2.545836952,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283701869,2.536483443,2.545798402,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.28361152,2.536590744,2.545836941,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283564498,2.536573398,2.545845422,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283487662,2.53660947,2.545851256,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.28340559,2.536654729,2.545852226,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283347363,2.536656563,2.545863726,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283288117,2.536655159,2.545858407,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283218258,2.536703651,2.545829226,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283142595,2.536743001,2.545845637,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283073692,2.536773341,2.545869281,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.283017061,2.536790429,2.545889818,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282938415,2.536811913,2.545831478,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282880114,2.536889134,2.54585991,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282800022,2.536862997,2.545820012,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282726935,2.536894515,2.545843027,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282671988,2.536925635,2.545866178,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282598999,2.536975594,2.545903285,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282543012,2.536930211,2.545874934,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282461609,2.537015027,2.545883512,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282399027,2.537029812,2.545853548,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282291752,2.537035377,2.545892788,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282272264,2.537098774,2.545916766,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282179217,2.537126376,2.545837839,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282105001,2.537129709,2.545890122,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.282038484,2.5371131,2.545863699,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.281965183,2.537147397,2.545868533,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.281896883,2.537194123,2.545869273,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.281827863,2.537205864,2.54586469,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.28175665,2.537234972,2.545861264,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.28170391,2.537237356,2.545896606,2.53E+00,2.56E+00,2.54E+00
2.97E+07,2.281619336,2.537273313,2.545909862,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281544854,2.53728135,2.545852882,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281497552,2.537295173,2.545884553,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281415803,2.537351976,2.545844055,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281342534,2.537333741,2.545858159,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281281517,2.537371234,2.545836455,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281199073,2.537434168,2.545868491,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281116537,2.537448413,2.545850621,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.281066488,2.537429841,2.545875069,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280990442,2.537447659,2.54585876,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280926588,2.537465262,2.545822811,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280855072,2.537493912,2.545867249,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280780926,2.537499632,2.545824172,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280727719,2.537505401,2.545865949,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280624544,2.537575174,2.545872449,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280572705,2.537543674,2.545788388,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.280516512,2.537580428,2.545809301,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280437883,2.537606823,2.545840648,2.53E+00,2.56E+00,2.54E+00
2.98E+07,2.280342299,2.537570448,2.545886168,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.280288865,2.537649184,2.545832531,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.280221355,2.537651257,2.545844745,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.280158262,2.537684075,2.545815716,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.280083554,2.537666822,2.545789282,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.280008522,2.537690049,2.545818522,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279925396,2.537718204,2.54582938,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279872579,2.537728072,2.54581681,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.27978371,2.537741671,2.545847143,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279726957,2.537757961,2.545783674,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279644537,2.537773483,2.545804049,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279580648,2.537798843,2.545774023,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279507356,2.537800449,2.545759227,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279456851,2.537842127,2.54579017,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279357203,2.537810201,2.545794395,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279308339,2.53787016,2.545728306,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279231257,2.537853743,2.545767756,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279162006,2.537864376,2.545739724,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279085403,2.537856898,2.545735734,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.279006672,2.53789996,2.545737199,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.278929791,2.537920901,2.545739636,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.278885405,2.537898223,2.545746865,2.53E+00,2.55E+00,2.54E+00
2.98E+07,2.27880545,2.537940772,2.545723219,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278735997,2.537938993,2.545729079,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278661911,2.537952335,2.545692131,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278595668,2.537957449,2.545689605,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278514514,2.537973597,2.545660773,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278445297,2.537985618,2.545719424,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278369609,2.53799614,2.545654893,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278307471,2.538035647,2.545687605,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278238206,2.538039372,2.545687035,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278139692,2.538032959,2.545665384,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278070464,2.538067834,2.545648505,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.278016538,2.538057556,2.54558982,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277947399,2.538020057,2.545659253,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277857602,2.538043623,2.545601887,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277791513,2.538059692,2.545622699,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277730615,2.538087914,2.545612727,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277663742,2.5380851,2.545601654,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.27758004,2.538066327,2.545602964,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.27749367,2.53808767,2.545623505,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277420301,2.538118648,2.545597028,2.53E+00,2.55E+00,2.54E+00
2.99E+07,2.277368349,2.538146918,2.545539527,2.53E+00,2.55E+00,2.54E+00
